"","treeid","tree_id","location","stand","plotid","plot_id","growth","layer","onplot","x_m","y_m","dbh_mm","decay","species","sp_group_dist","sp_type","treetype","status","status_re","layer_re","growth_re","lat","lng","lord","date","date_re","SPCD","wood_density_gcm3_Forrester","wood_density_zanne_2009_gcm3","wood_density_gcm3","SLA_cm2g_mean"
"13193","CRO_SMR_095_2_129",78407,"Velebit","Smrceve Doline","CRO_SMR_095_2",117,0,13,2,14.511,5.991,121,-1,"Picea abies","Picea","coniferous","0",1,1,13,0,44.7692172372,14.970096621,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13194","CRO_SMR_095_2_131",78409,"Velebit","Smrceve Doline","CRO_SMR_095_2",117,1,11,2,17.397,0.649,683,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7692172372,14.970096621,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13195","CRO_SMR_095_2_133",78411,"Velebit","Smrceve Doline","CRO_SMR_095_2",117,1,12,3,19.673,-1.153,283,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,3,13,0,44.7692172372,14.970096621,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13196","CRO_SMR_095_2_135",78413,"Velebit","Smrceve Doline","CRO_SMR_095_2",117,0,12,3,18.538,1.246,214,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7692172372,14.970096621,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13197","CRO_SMR_095_2_136",78414,"Velebit","Smrceve Doline","CRO_SMR_095_2",117,1,11,3,18.794,2.012,333,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7692172372,14.970096621,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13198","CRO_SMR_095_2_140",78418,"Velebit","Smrceve Doline","CRO_SMR_095_2",117,1,12,2,12.079,8.211,269,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7692172372,14.970096621,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13199","CRO_SMR_095_2_141",78419,"Velebit","Smrceve Doline","CRO_SMR_095_2",117,0,13,2,11.944,7.903,115,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7692172372,14.970096621,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13200","CRO_SMR_103_1_001",78420,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,1,0.753,-1.305,238,-1,"Abies alba","Abies","coniferous","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13201","CRO_SMR_103_1_003",78422,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,-1.858,-2.73,598,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13202","CRO_SMR_103_1_004",78423,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,-2.2,-2.189,520,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13203","CRO_SMR_103_1_005",78424,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,1,-1.727,-1.442,126,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13204","CRO_SMR_103_1_006",78425,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,1,-4.4,-0.594,201,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13205","CRO_SMR_103_1_009",78428,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,-2.26,3.195,498,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13206","CRO_SMR_103_1_011",78430,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,0.796,3.877,516,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13207","CRO_SMR_103_1_012",78431,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,1,2.608,7.111,181,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13208","CRO_SMR_103_1_013",78432,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,3.684,7.119,131,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13209","CRO_SMR_103_1_014",78433,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,13,1,3.868,6.871,104,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13210","CRO_SMR_103_1_015",78434,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,7.076,6.327,666,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13211","CRO_SMR_103_1_017",78436,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,6.544,1.092,316,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13212","CRO_SMR_103_1_019",78438,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,7.768,0,356,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13213","CRO_SMR_103_1_021",78440,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,7.698,-4.916,345,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13214","CRO_SMR_103_1_022",78441,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,8.402,-7.503,320,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13215","CRO_SMR_103_1_023",78442,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,9.88,-6.645,228,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13216","CRO_SMR_103_1_024",78443,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,9.182,-8.184,326,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13217","CRO_SMR_103_1_025",78444,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,7.435,-9.085,141,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13218","CRO_SMR_103_1_026",78445,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,6.127,-8.577,212,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13219","CRO_SMR_103_1_027",78446,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,6.061,-6.754,185,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13220","CRO_SMR_103_1_028",78447,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,1.468,-3.304,314,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13221","CRO_SMR_103_1_030",78449,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-2.672,-9.436,254,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13222","CRO_SMR_103_1_031",78450,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-2.818,-8.51,375,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13223","CRO_SMR_103_1_033",78452,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-4.312,-7.862,402,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13224","CRO_SMR_103_1_034",78453,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,-4.791,-5.779,223,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13225","CRO_SMR_103_1_038",78457,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-10.615,-2.391,326,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13226","CRO_SMR_103_1_039",78458,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-9.132,-1.839,184,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13227","CRO_SMR_103_1_040",78459,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,-7.243,0.731,346,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13228","CRO_SMR_103_1_042",78461,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,-5.493,3.39,323,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13229","CRO_SMR_103_1_044",78463,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-7.423,5.654,313,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13230","CRO_SMR_103_1_045",78464,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-7.473,7.485,373,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13231","CRO_SMR_103_1_048",78467,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-7.654,11.455,391,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13232","CRO_SMR_103_1_049",78468,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,2,-5.677,9.828,305,-1,"Picea abies","Picea","coniferous","0",1,21,-1,-1,44.7669710149,14.9797984825,"dead",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13233","CRO_SMR_103_1_050",78469,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,-5.284,9.311,94,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13234","CRO_SMR_103_1_052",78471,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-4.391,8.558,392,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13235","CRO_SMR_103_1_053",78472,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,1,-2.919,7.226,539,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13236","CRO_SMR_103_1_054",78473,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-2.552,10.413,389,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13237","CRO_SMR_103_1_057",78476,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,-0.282,9.58,242,-1,"Picea abies","Picea","coniferous","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13238","CRO_SMR_103_1_058",78477,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,-0.069,9.584,416,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13239","CRO_SMR_103_1_059",78478,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,12,2,7.426,10.005,198,-1,"Picea abies","Picea","coniferous","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13240","CRO_SMR_103_1_060",78479,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,7.304,9.022,295,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13241","CRO_SMR_103_1_062",78481,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,17.622,9.018,285,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13242","CRO_SMR_103_1_065",78484,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,20.475,3.808,152,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13243","CRO_SMR_103_1_066",78485,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,21.469,2.393,302,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13244","CRO_SMR_103_1_068",78487,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,17.93,-0.151,510,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13245","CRO_SMR_103_1_072",78491,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,18.351,-6.789,196,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13246","CRO_SMR_103_1_073",78492,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,16.799,-6.209,310,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13247","CRO_SMR_103_1_074",78493,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,16.745,-6.637,212,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13248","CRO_SMR_103_1_075",78494,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,3,16.449,-7.854,135,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,44.7669710149,14.9797984825,"dead",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13249","CRO_SMR_103_1_076",78495,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,16.499,-8.582,124,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13250","CRO_SMR_103_1_079",78498,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,18.362,-11.327,334,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13251","CRO_SMR_103_1_080",78499,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,16.088,-10.44,320,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13252","CRO_SMR_103_1_081",78500,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,15.71,-10.789,310,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13253","CRO_SMR_103_1_083",78502,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,15.372,-14.631,228,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13254","CRO_SMR_103_1_084",78503,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,14.106,-15.072,208,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13255","CRO_SMR_103_1_085",78504,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,13.074,-14.32,315,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13256","CRO_SMR_103_1_086",78505,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,13.332,-12.285,236,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13257","CRO_SMR_103_1_087",78506,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,2,13.969,-10.149,121,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13258","CRO_SMR_103_1_088",78507,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,15.209,-3.088,360,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"ABIALB",0.35301,0.353,0.353,90.84
"13259","CRO_SMR_103_1_090",78509,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,12.256,-8.948,290,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13260","CRO_SMR_103_1_092",78511,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,12.27,-12.824,198,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13261","CRO_SMR_103_1_093",78512,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,13,3,12.019,-13.39,185,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13262","CRO_SMR_103_1_095",78514,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,10.197,-12.248,308,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13263","CRO_SMR_103_1_096",78515,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,13.812,-15.34,111,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13264","CRO_SMR_103_1_097",78516,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,13.772,-15.345,96,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13265","CRO_SMR_103_1_098",78517,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,10.263,-15.381,175,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13266","CRO_SMR_103_1_099",78518,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,3,9.369,-15.396,118,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13267","CRO_SMR_103_1_100",78519,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,9.52,-14.62,69,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13268","CRO_SMR_103_1_101",78520,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,9.797,-14.484,146,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13269","CRO_SMR_103_1_102",78521,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,8.126,-14.639,82,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13270","CRO_SMR_103_1_104",78523,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,8.057,-17.586,159,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13271","CRO_SMR_103_1_105",78524,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,3,8.038,-16.364,117,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13272","CRO_SMR_103_1_106",78525,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,3,7.878,-16.183,142,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13273","CRO_SMR_103_1_107",78526,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,6.996,-16.088,179,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13274","CRO_SMR_103_1_110",78529,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,5.775,-15.065,75,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13275","CRO_SMR_103_1_111",78530,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,7.247,-11.312,213,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13276","CRO_SMR_103_1_112",78531,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,6.82,-11.773,223,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13277","CRO_SMR_103_1_113",78532,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,9.589,0.867,470,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13278","CRO_SMR_103_1_114",78533,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,10.536,1.34,145,-1,"Picea abies","Picea","coniferous","0",1,2,13,0,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13279","CRO_SMR_103_1_115",78534,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,10.716,1.324,350,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13280","CRO_SMR_103_1_116",78535,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,10.853,-0.587,140,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13281","CRO_SMR_103_1_117",78536,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,12,2,11.071,-0.824,130,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13282","CRO_SMR_103_1_120",78539,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,10.278,-2.737,595,-1,"Picea abies","Picea","coniferous","0",1,1,11,1,44.7669710149,14.9797984825,"live",2015,2020,"PICABI",0.37023,0.37,0.37,56.97
"13283","CRO_SMR_103_1_121",78540,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,12,2,10.179,-3.415,176,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13284","CRO_SMR_103_1_123",78542,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,2.551,-12.727,260,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13285","CRO_SMR_103_1_125",78544,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,1,11,2,1.869,-17.489,215,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
"13286","CRO_SMR_103_1_126",78545,"Velebit","Smrceve Doline","CRO_SMR_103_1",118,0,13,2,1.529,-17.131,86,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,2,13,0,44.7669710149,14.9797984825,"live",2015,2020,"FAGSYL",0.58548,0.585,0.585,215.37
